Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.44781E5	3343.19564
0.99996	1.44775E5	3343.10001
0.99311	1.44417E5	3342.10001
0.98632	1.44062E5	3341.10001
0.97959	1.43711E5	3340.10001
0.97293	1.43362E5	3339.10001
0.96634	1.43016E5	3338.10001
0.95980	1.42674E5	3337.10001
0.95333	1.42334E5	3336.10001
0.94692	1.41998E5	3335.10001
0.94057	1.41664E5	3334.10001
0.93428	1.41333E5	3333.10001
0.92805	1.41005E5	3332.10001
0.92188	1.40679E5	3331.10001
0.91577	1.40357E5	3330.10001
0.90971	1.40037E5	3329.10001
0.90371	1.39719E5	3328.10001
0.89776	1.39405E5	3327.10001
0.89187	1.39093E5	3326.10001
0.88603	1.38783E5	3325.10001
0.88025	1.38477E5	3324.10001
0.87452	1.38172E5	3323.10001
0.86884	1.37870E5	3322.10001
0.86322	1.37571E5	3321.10001
0.85764	1.37274E5	3320.10001
0.85212	1.36979E5	3319.10001
0.84664	1.36687E5	3318.10001
0.84122	1.36397E5	3317.10001
0.83584	1.36110E5	3316.10001
0.83052	1.35824E5	3315.10001
0.82523	1.35541E5	3314.10001
0.82000	1.35260E5	3313.10001
0.81482	1.34982E5	3312.10001
0.80967	1.34705E5	3311.10001
0.80458	1.34431E5	3310.10001
0.79953	1.34159E5	3309.10001
0.79452	1.33889E5	3308.10001
0.78956	1.33621E5	3307.10001
0.78464	1.33355E5	3306.10001
0.77977	1.33091E5	3305.10001
0.77494	1.32829E5	3304.10001
0.77015	1.32569E5	3303.10001
0.76540	1.32311E5	3302.10001
0.76069	1.32055E5	3301.10001
0.75602	1.31801E5	3300.10001
0.75139	1.31549E5	3299.10001
0.74680	1.31299E5	3298.10001
0.74226	1.31050E5	3297.10001
0.73775	1.30804E5	3296.10001
0.73328	1.30559E5	3295.10001
0.72884	1.30316E5	3294.10001
0.72445	1.30074E5	3293.10001
0.72009	1.29835E5	3292.10001
0.71577	1.29597E5	3291.10001
0.71148	1.29361E5	3290.10001
0.70723	1.29127E5	3289.10001
0.70302	1.28894E5	3288.10001
0.69884	1.28663E5	3287.10001
0.69469	1.28433E5	3286.10001
0.69059	1.28206E5	3285.10001
0.68651	1.27980E5	3284.10001
0.68247	1.27755E5	3283.10001
0.67846	1.27532E5	3282.10001
0.67448	1.27310E5	3281.10001
0.67054	1.27090E5	3280.10001
0.66663	1.26872E5	3279.10001
0.66275	1.26655E5	3278.10001
0.65890	1.26440E5	3277.10001
0.65509	1.26226E5	3276.10001
0.65130	1.26013E5	3275.10001
0.64755	1.25802E5	3274.10001
0.64383	1.25592E5	3273.10001
0.64013	1.25384E5	3272.10001
0.63647	1.25177E5	3271.10001
0.63283	1.24972E5	3270.10001
0.62923	1.24768E5	3269.10001
0.62565	1.24565E5	3268.10001
0.62210	1.24363E5	3267.10001
0.61858	1.24163E5	3266.10001
0.61509	1.23964E5	3265.10001
0.61162	1.23767E5	3264.10001
0.60818	1.23571E5	3263.10001
0.60477	1.23376E5	3262.10001
0.60139	1.23182E5	3261.10001
0.59803	1.22989E5	3260.10001
0.59470	1.22798E5	3259.10001
0.59139	1.22608E5	3258.10001
0.58812	1.22419E5	3257.10001
0.58486	1.22232E5	3256.10001
0.58163	1.22045E5	3255.10001
0.57843	1.21860E5	3254.10001
0.57525	1.21676E5	3253.10001
0.57209	1.21493E5	3252.10001
0.56896	1.21311E5	3251.10001
0.56585	1.21130E5	3250.10001
0.56277	1.20950E5	3249.10001
0.55971	1.20772E5	3248.10001
0.55667	1.20594E5	3247.10001
0.55366	1.20418E5	3246.10001
0.55067	1.20242E5	3245.10001
0.54770	1.20068E5	3244.10001
0.54476	1.19895E5	3243.10001
0.54183	1.19723E5	3242.10001
0.53893	1.19551E5	3241.10001
0.53605	1.19381E5	3240.10001
0.53319	1.19212E5	3239.10001
0.53035	1.19044E5	3238.10001
